timestamp,region,region_name,fuel_type,generation_mwh
2024-01-03T01,PJM,"PJM Interconnection, LLC",Wind,5561
2024-01-03T02,PJM,"PJM Interconnection, LLC",Coal,18228
2024-01-03T02,PJM,"PJM Interconnection, LLC",Natural Gas,46556
2024-01-03T02,PJM,"PJM Interconnection, LLC",Nuclear,32523
2024-01-03T02,PJM,"PJM Interconnection, LLC",Petroleum,218
2024-01-03T02,PJM,"PJM Interconnection, LLC",Other,1046
2024-01-03T02,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T02,PJM,"PJM Interconnection, LLC",Hydro,2201
2024-01-03T02,PJM,"PJM Interconnection, LLC",Wind,5104
2024-01-03T03,PJM,"PJM Interconnection, LLC",Coal,17465
2024-01-03T03,PJM,"PJM Interconnection, LLC",Natural Gas,44840
2024-01-03T03,PJM,"PJM Interconnection, LLC",Nuclear,32530
2024-01-03T03,PJM,"PJM Interconnection, LLC",Petroleum,220
2024-01-03T03,PJM,"PJM Interconnection, LLC",Other,1052
2024-01-03T03,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T03,PJM,"PJM Interconnection, LLC",Hydro,1468
2024-01-03T03,PJM,"PJM Interconnection, LLC",Wind,4609
2024-01-03T04,PJM,"PJM Interconnection, LLC",Coal,16788
2024-01-03T04,PJM,"PJM Interconnection, LLC",Natural Gas,43752
2024-01-03T04,PJM,"PJM Interconnection, LLC",Nuclear,32527
2024-01-03T04,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-03T04,PJM,"PJM Interconnection, LLC",Other,1050
2024-01-03T04,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T04,PJM,"PJM Interconnection, LLC",Hydro,1307
2024-01-03T04,PJM,"PJM Interconnection, LLC",Wind,4074
2024-01-03T05,PJM,"PJM Interconnection, LLC",Coal,14211
2024-01-03T05,PJM,"PJM Interconnection, LLC",Natural Gas,38119
2024-01-03T05,PJM,"PJM Interconnection, LLC",Nuclear,32525
2024-01-03T05,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-03T05,PJM,"PJM Interconnection, LLC",Other,1062
2024-01-03T05,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T05,PJM,"PJM Interconnection, LLC",Hydro,1046
2024-01-03T05,PJM,"PJM Interconnection, LLC",Wind,3352
2024-01-03T06,PJM,"PJM Interconnection, LLC",Coal,16321
2024-01-03T06,PJM,"PJM Interconnection, LLC",Natural Gas,41837
2024-01-03T06,PJM,"PJM Interconnection, LLC",Nuclear,32527
2024-01-03T06,PJM,"PJM Interconnection, LLC",Petroleum,219
2024-01-03T06,PJM,"PJM Interconnection, LLC",Other,1048
2024-01-03T06,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T06,PJM,"PJM Interconnection, LLC",Hydro,1056
2024-01-03T06,PJM,"PJM Interconnection, LLC",Wind,3275
2024-01-03T07,PJM,"PJM Interconnection, LLC",Coal,16638
2024-01-03T07,PJM,"PJM Interconnection, LLC",Natural Gas,42841
2024-01-03T07,PJM,"PJM Interconnection, LLC",Nuclear,32527
2024-01-03T07,PJM,"PJM Interconnection, LLC",Petroleum,230
2024-01-03T07,PJM,"PJM Interconnection, LLC",Other,1051
2024-01-03T07,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T07,PJM,"PJM Interconnection, LLC",Hydro,1090
2024-01-03T07,PJM,"PJM Interconnection, LLC",Wind,2696
2024-01-03T08,PJM,"PJM Interconnection, LLC",Coal,16417
2024-01-03T08,PJM,"PJM Interconnection, LLC",Natural Gas,42439
2024-01-03T08,PJM,"PJM Interconnection, LLC",Nuclear,32537
2024-01-03T08,PJM,"PJM Interconnection, LLC",Petroleum,232
2024-01-03T08,PJM,"PJM Interconnection, LLC",Other,1049
2024-01-03T08,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T08,PJM,"PJM Interconnection, LLC",Hydro,1378
2024-01-03T08,PJM,"PJM Interconnection, LLC",Wind,2512
2024-01-03T09,PJM,"PJM Interconnection, LLC",Coal,16432
2024-01-03T09,PJM,"PJM Interconnection, LLC",Natural Gas,42960
2024-01-03T09,PJM,"PJM Interconnection, LLC",Nuclear,32532
2024-01-03T09,PJM,"PJM Interconnection, LLC",Petroleum,234
2024-01-03T09,PJM,"PJM Interconnection, LLC",Other,1042
2024-01-03T09,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T09,PJM,"PJM Interconnection, LLC",Hydro,1313
2024-01-03T09,PJM,"PJM Interconnection, LLC",Wind,2408
2024-01-03T10,PJM,"PJM Interconnection, LLC",Coal,16310
2024-01-03T10,PJM,"PJM Interconnection, LLC",Natural Gas,45204
2024-01-03T10,PJM,"PJM Interconnection, LLC",Nuclear,32526
2024-01-03T10,PJM,"PJM Interconnection, LLC",Petroleum,246
2024-01-03T10,PJM,"PJM Interconnection, LLC",Other,1062
2024-01-03T10,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T10,PJM,"PJM Interconnection, LLC",Hydro,1752
2024-01-03T10,PJM,"PJM Interconnection, LLC",Wind,2089
2024-01-03T11,PJM,"PJM Interconnection, LLC",Coal,16387
2024-01-03T11,PJM,"PJM Interconnection, LLC",Natural Gas,48742
2024-01-03T11,PJM,"PJM Interconnection, LLC",Nuclear,32531
2024-01-03T11,PJM,"PJM Interconnection, LLC",Petroleum,380
2024-01-03T11,PJM,"PJM Interconnection, LLC",Other,1049
2024-01-03T11,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T11,PJM,"PJM Interconnection, LLC",Hydro,4601
2024-01-03T11,PJM,"PJM Interconnection, LLC",Wind,1849
2024-01-03T12,PJM,"PJM Interconnection, LLC",Coal,17880
2024-01-03T12,PJM,"PJM Interconnection, LLC",Natural Gas,52042
2024-01-03T12,PJM,"PJM Interconnection, LLC",Nuclear,32522
2024-01-03T12,PJM,"PJM Interconnection, LLC",Petroleum,403
2024-01-03T12,PJM,"PJM Interconnection, LLC",Other,1055
2024-01-03T12,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-03T12,PJM,"PJM Interconnection, LLC",Hydro,5693
2024-01-03T12,PJM,"PJM Interconnection, LLC",Wind,1608
2024-01-03T13,PJM,"PJM Interconnection, LLC",Coal,18936
2024-01-03T13,PJM,"PJM Interconnection, LLC",Natural Gas,52300
2024-01-03T13,PJM,"PJM Interconnection, LLC",Nuclear,32513
2024-01-03T13,PJM,"PJM Interconnection, LLC",Petroleum,409
2024-01-03T13,PJM,"PJM Interconnection, LLC",Other,1144
2024-01-03T13,PJM,"PJM Interconnection, LLC",Solar,975
2024-01-03T13,PJM,"PJM Interconnection, LLC",Hydro,4471
2024-01-03T13,PJM,"PJM Interconnection, LLC",Wind,1564
2024-01-03T14,PJM,"PJM Interconnection, LLC",Coal,17950
2024-01-03T14,PJM,"PJM Interconnection, LLC",Natural Gas,49828
2024-01-03T14,PJM,"PJM Interconnection, LLC",Nuclear,32534
2024-01-03T14,PJM,"PJM Interconnection, LLC",Petroleum,456
2024-01-03T14,PJM,"PJM Interconnection, LLC",Other,1207
2024-01-03T14,PJM,"PJM Interconnection, LLC",Solar,2914
2024-01-03T14,PJM,"PJM Interconnection, LLC",Hydro,2738
2024-01-03T14,PJM,"PJM Interconnection, LLC",Wind,1450
2024-01-03T15,PJM,"PJM Interconnection, LLC",Coal,17468
2024-01-03T15,PJM,"PJM Interconnection, LLC",Natural Gas,46118
2024-01-03T15,PJM,"PJM Interconnection, LLC",Nuclear,32536
2024-01-03T15,PJM,"PJM Interconnection, LLC",Petroleum,617
2024-01-03T15,PJM,"PJM Interconnection, LLC",Other,1231
2024-01-03T15,PJM,"PJM Interconnection, LLC",Solar,3372
2024-01-03T15,PJM,"PJM Interconnection, LLC",Hydro,1272
2024-01-03T15,PJM,"PJM Interconnection, LLC",Wind,1054
2024-01-03T16,PJM,"PJM Interconnection, LLC",Coal,16867
2024-01-03T16,PJM,"PJM Interconnection, LLC",Natural Gas,46307
2024-01-03T16,PJM,"PJM Interconnection, LLC",Nuclear,32522
2024-01-03T16,PJM,"PJM Interconnection, LLC",Petroleum,534
2024-01-03T16,PJM,"PJM Interconnection, LLC",Other,1206
2024-01-03T16,PJM,"PJM Interconnection, LLC",Solar,3346
2024-01-03T16,PJM,"PJM Interconnection, LLC",Hydro,1330
2024-01-03T16,PJM,"PJM Interconnection, LLC",Wind,904
2024-01-03T17,PJM,"PJM Interconnection, LLC",Coal,16366
2024-01-03T17,PJM,"PJM Interconnection, LLC",Natural Gas,45421
2024-01-03T17,PJM,"PJM Interconnection, LLC",Nuclear,32499
2024-01-03T17,PJM,"PJM Interconnection, LLC",Petroleum,522
2024-01-03T17,PJM,"PJM Interconnection, LLC",Other,1241
2024-01-03T17,PJM,"PJM Interconnection, LLC",Solar,3210
2024-01-03T17,PJM,"PJM Interconnection, LLC",Hydro,1269
2024-01-03T17,PJM,"PJM Interconnection, LLC",Wind,965
2024-01-03T18,PJM,"PJM Interconnection, LLC",Coal,16911
2024-01-03T18,PJM,"PJM Interconnection, LLC",Natural Gas,45315
2024-01-03T18,PJM,"PJM Interconnection, LLC",Nuclear,32524
2024-01-03T18,PJM,"PJM Interconnection, LLC",Petroleum,524
2024-01-03T18,PJM,"PJM Interconnection, LLC",Other,1258
2024-01-03T18,PJM,"PJM Interconnection, LLC",Solar,3151
2024-01-03T18,PJM,"PJM Interconnection, LLC",Hydro,1241
2024-01-03T18,PJM,"PJM Interconnection, LLC",Wind,1278
2024-01-03T19,PJM,"PJM Interconnection, LLC",Coal,16813
2024-01-03T19,PJM,"PJM Interconnection, LLC",Natural Gas,45570
2024-01-03T19,PJM,"PJM Interconnection, LLC",Nuclear,32506
2024-01-03T19,PJM,"PJM Interconnection, LLC",Petroleum,521
2024-01-03T19,PJM,"PJM Interconnection, LLC",Other,1186
2024-01-03T19,PJM,"PJM Interconnection, LLC",Solar,2544
2024-01-03T19,PJM,"PJM Interconnection, LLC",Hydro,1230
2024-01-03T19,PJM,"PJM Interconnection, LLC",Wind,1467
2024-01-03T20,PJM,"PJM Interconnection, LLC",Coal,16652
2024-01-03T20,PJM,"PJM Interconnection, LLC",Natural Gas,45433
2024-01-03T20,PJM,"PJM Interconnection, LLC",Nuclear,32511
2024-01-03T20,PJM,"PJM Interconnection, LLC",Petroleum,520
2024-01-03T20,PJM,"PJM Interconnection, LLC",Other,1116
2024-01-03T20,PJM,"PJM Interconnection, LLC",Solar,1202
2024-01-03T20,PJM,"PJM Interconnection, LLC",Hydro,2029
2024-01-03T20,PJM,"PJM Interconnection, LLC",Wind,1410
2024-01-03T21,PJM,"PJM Interconnection, LLC",Coal,16903
2024-01-03T21,PJM,"PJM Interconnection, LLC",Natural Gas,47228
2024-01-03T21,PJM,"PJM Interconnection, LLC",Nuclear,32515
2024-01-03T21,PJM,"PJM Interconnection, LLC",Petroleum,519
2024-01-03T21,PJM,"PJM Interconnection, LLC",Other,1039
2024-01-03T21,PJM,"PJM Interconnection, LLC",Solar,158
2024-01-03T21,PJM,"PJM Interconnection, LLC",Hydro,2966
2024-01-03T21,PJM,"PJM Interconnection, LLC",Wind,1324
2024-01-03T22,PJM,"PJM Interconnection, LLC",Coal,17378
2024-01-03T22,PJM,"PJM Interconnection, LLC",Natural Gas,50438
2024-01-03T22,PJM,"PJM Interconnection, LLC",Nuclear,32512
2024-01-03T22,PJM,"PJM Interconnection, LLC",Petroleum,524
2024-01-03T22,PJM,"PJM Interconnection, LLC",Other,1060
2024-01-03T22,PJM,"PJM Interconnection, LLC",Solar,20
2024-01-03T22,PJM,"PJM Interconnection, LLC",Hydro,4090
2024-01-03T22,PJM,"PJM Interconnection, LLC",Wind,1338
2024-01-03T23,PJM,"PJM Interconnection, LLC",Coal,17509
2024-01-03T23,PJM,"PJM Interconnection, LLC",Natural Gas,50313
2024-01-03T23,PJM,"PJM Interconnection, LLC",Nuclear,32512
2024-01-03T23,PJM,"PJM Interconnection, LLC",Petroleum,521
2024-01-03T23,PJM,"PJM Interconnection, LLC",Other,1063
2024-01-03T23,PJM,"PJM Interconnection, LLC",Solar,20
2024-01-03T23,PJM,"PJM Interconnection, LLC",Hydro,4911
2024-01-03T23,PJM,"PJM Interconnection, LLC",Wind,1379
2024-01-04T00,PJM,"PJM Interconnection, LLC",Coal,18175
2024-01-04T00,PJM,"PJM Interconnection, LLC",Natural Gas,49962
2024-01-04T00,PJM,"PJM Interconnection, LLC",Nuclear,32505
2024-01-04T00,PJM,"PJM Interconnection, LLC",Petroleum,518
2024-01-04T00,PJM,"PJM Interconnection, LLC",Other,1056
2024-01-04T00,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T00,PJM,"PJM Interconnection, LLC",Hydro,4013
2024-01-04T00,PJM,"PJM Interconnection, LLC",Wind,1620
2024-01-04T01,PJM,"PJM Interconnection, LLC",Coal,19077
2024-01-04T01,PJM,"PJM Interconnection, LLC",Natural Gas,48688
2024-01-04T01,PJM,"PJM Interconnection, LLC",Nuclear,32511
2024-01-04T01,PJM,"PJM Interconnection, LLC",Petroleum,522
2024-01-04T01,PJM,"PJM Interconnection, LLC",Other,1053
2024-01-04T01,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T01,PJM,"PJM Interconnection, LLC",Hydro,3031
2024-01-04T01,PJM,"PJM Interconnection, LLC",Wind,1798
2024-01-04T02,PJM,"PJM Interconnection, LLC",Coal,19429
2024-01-04T02,PJM,"PJM Interconnection, LLC",Natural Gas,47213
2024-01-04T02,PJM,"PJM Interconnection, LLC",Nuclear,32510
2024-01-04T02,PJM,"PJM Interconnection, LLC",Petroleum,524
2024-01-04T02,PJM,"PJM Interconnection, LLC",Other,1054
2024-01-04T02,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T02,PJM,"PJM Interconnection, LLC",Hydro,1960
2024-01-04T02,PJM,"PJM Interconnection, LLC",Wind,2008
2024-01-04T03,PJM,"PJM Interconnection, LLC",Coal,18654
2024-01-04T03,PJM,"PJM Interconnection, LLC",Natural Gas,44482
2024-01-04T03,PJM,"PJM Interconnection, LLC",Nuclear,32521
2024-01-04T03,PJM,"PJM Interconnection, LLC",Petroleum,526
2024-01-04T03,PJM,"PJM Interconnection, LLC",Other,1050
2024-01-04T03,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T03,PJM,"PJM Interconnection, LLC",Hydro,1151
2024-01-04T03,PJM,"PJM Interconnection, LLC",Wind,2145
2024-01-04T04,PJM,"PJM Interconnection, LLC",Coal,17857
2024-01-04T04,PJM,"PJM Interconnection, LLC",Natural Gas,43607
2024-01-04T04,PJM,"PJM Interconnection, LLC",Nuclear,32526
2024-01-04T04,PJM,"PJM Interconnection, LLC",Petroleum,529
2024-01-04T04,PJM,"PJM Interconnection, LLC",Other,1051
2024-01-04T04,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T04,PJM,"PJM Interconnection, LLC",Hydro,1143
2024-01-04T04,PJM,"PJM Interconnection, LLC",Wind,2192
2024-01-04T05,PJM,"PJM Interconnection, LLC",Coal,16190
2024-01-04T05,PJM,"PJM Interconnection, LLC",Natural Gas,42713
2024-01-04T05,PJM,"PJM Interconnection, LLC",Nuclear,32546
2024-01-04T05,PJM,"PJM Interconnection, LLC",Petroleum,232
2024-01-04T05,PJM,"PJM Interconnection, LLC",Other,1047
2024-01-04T05,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T05,PJM,"PJM Interconnection, LLC",Hydro,1204
2024-01-04T05,PJM,"PJM Interconnection, LLC",Wind,3606
2024-01-04T06,PJM,"PJM Interconnection, LLC",Coal,16331
2024-01-04T06,PJM,"PJM Interconnection, LLC",Natural Gas,41940
2024-01-04T06,PJM,"PJM Interconnection, LLC",Nuclear,32515
2024-01-04T06,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-04T06,PJM,"PJM Interconnection, LLC",Other,1069
2024-01-04T06,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T06,PJM,"PJM Interconnection, LLC",Hydro,1228
2024-01-04T06,PJM,"PJM Interconnection, LLC",Wind,2000
2024-01-04T07,PJM,"PJM Interconnection, LLC",Coal,16007
2024-01-04T07,PJM,"PJM Interconnection, LLC",Natural Gas,41950
2024-01-04T07,PJM,"PJM Interconnection, LLC",Nuclear,32511
2024-01-04T07,PJM,"PJM Interconnection, LLC",Petroleum,223
2024-01-04T07,PJM,"PJM Interconnection, LLC",Other,1063
2024-01-04T07,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T07,PJM,"PJM Interconnection, LLC",Hydro,1233
2024-01-04T07,PJM,"PJM Interconnection, LLC",Wind,1519
2024-01-04T08,PJM,"PJM Interconnection, LLC",Coal,15846
2024-01-04T08,PJM,"PJM Interconnection, LLC",Natural Gas,41228
2024-01-04T08,PJM,"PJM Interconnection, LLC",Nuclear,32522
2024-01-04T08,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-04T08,PJM,"PJM Interconnection, LLC",Other,1058
2024-01-04T08,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T08,PJM,"PJM Interconnection, LLC",Hydro,1164
2024-01-04T08,PJM,"PJM Interconnection, LLC",Wind,1876
2024-01-04T09,PJM,"PJM Interconnection, LLC",Coal,16021
2024-01-04T09,PJM,"PJM Interconnection, LLC",Natural Gas,42126
2024-01-04T09,PJM,"PJM Interconnection, LLC",Nuclear,32519
2024-01-04T09,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-04T09,PJM,"PJM Interconnection, LLC",Other,1059
2024-01-04T09,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T09,PJM,"PJM Interconnection, LLC",Hydro,1211
2024-01-04T09,PJM,"PJM Interconnection, LLC",Wind,2144
2024-01-04T10,PJM,"PJM Interconnection, LLC",Coal,16037
2024-01-04T10,PJM,"PJM Interconnection, LLC",Natural Gas,43123
2024-01-04T10,PJM,"PJM Interconnection, LLC",Nuclear,32515
2024-01-04T10,PJM,"PJM Interconnection, LLC",Petroleum,224
2024-01-04T10,PJM,"PJM Interconnection, LLC",Other,1062
2024-01-04T10,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T10,PJM,"PJM Interconnection, LLC",Hydro,1202
2024-01-04T10,PJM,"PJM Interconnection, LLC",Wind,1739
2024-01-04T11,PJM,"PJM Interconnection, LLC",Coal,16480
2024-01-04T11,PJM,"PJM Interconnection, LLC",Natural Gas,48490
2024-01-04T11,PJM,"PJM Interconnection, LLC",Nuclear,32519
2024-01-04T11,PJM,"PJM Interconnection, LLC",Petroleum,225
2024-01-04T11,PJM,"PJM Interconnection, LLC",Other,1079
2024-01-04T11,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T11,PJM,"PJM Interconnection, LLC",Hydro,2003
2024-01-04T11,PJM,"PJM Interconnection, LLC",Wind,1460
2024-01-04T12,PJM,"PJM Interconnection, LLC",Coal,16886
2024-01-04T12,PJM,"PJM Interconnection, LLC",Natural Gas,49091
2024-01-04T12,PJM,"PJM Interconnection, LLC",Nuclear,32511
2024-01-04T12,PJM,"PJM Interconnection, LLC",Petroleum,221
2024-01-04T12,PJM,"PJM Interconnection, LLC",Other,1080
2024-01-04T12,PJM,"PJM Interconnection, LLC",Solar,12
2024-01-04T12,PJM,"PJM Interconnection, LLC",Hydro,5024
2024-01-04T12,PJM,"PJM Interconnection, LLC",Wind,1505
2024-01-04T13,PJM,"PJM Interconnection, LLC",Coal,17690
2024-01-04T13,PJM,"PJM Interconnection, LLC",Natural Gas,50268
2024-01-04T13,PJM,"PJM Interconnection, LLC",Nuclear,32510
2024-01-04T13,PJM,"PJM Interconnection, LLC",Petroleum,222
2024-01-04T13,PJM,"PJM Interconnection, LLC",Other,1109
2024-01-04T13,PJM,"PJM Interconnection, LLC",Solar,434
2024-01-04T13,PJM,"PJM Interconnection, LLC",Hydro,4703
2024-01-04T13,PJM,"PJM Interconnection, LLC",Wind,1735
2024-01-04T14,PJM,"PJM Interconnection, LLC",Coal,18004
2024-01-04T14,PJM,"PJM Interconnection, LLC",Natural Gas,50787
2024-01-04T14,PJM,"PJM Interconnection, LLC",Nuclear,32513
2024-01-04T14,PJM,"PJM Interconnection, LLC",Petroleum,223
2024-01-04T14,PJM,"PJM Interconnection, LLC",Other,1172
2024-01-04T14,PJM,"PJM Interconnection, LLC",Solar,1253
2024-01-04T14,PJM,"PJM Interconnection, LLC",Hydro,3025
2024-01-04T14,PJM,"PJM Interconnection, LLC",Wind,1774
2024-01-04T15,PJM,"PJM Interconnection, LLC",Coal,19016
2024-01-04T15,PJM,"PJM Interconnection, LLC",Natural Gas,50837
2024-01-04T15,PJM,"PJM Interconnection, LLC",Nuclear,32499
2024-01-04T15,PJM,"PJM Interconnection, LLC",Petroleum,232
2024-01-04T15,PJM,"PJM Interconnection, LLC",Other,1139
2024-01-04T15,PJM,"PJM Interconnection, LLC",Solar,1574
2024-01-04T15,PJM,"PJM Interconnection, LLC",Hydro,1546
2024-01-04T15,PJM,"PJM Interconnection, LLC",Wind,1691
2024-01-04T16,PJM,"PJM Interconnection, LLC",Coal,18395
2024-01-04T16,PJM,"PJM Interconnection, LLC",Natural Gas,48976
2024-01-04T16,PJM,"PJM Interconnection, LLC",Nuclear,32509
2024-01-04T16,PJM,"PJM Interconnection, LLC",Petroleum,223
2024-01-04T16,PJM,"PJM Interconnection, LLC",Other,1134
2024-01-04T16,PJM,"PJM Interconnection, LLC",Solar,1704
2024-01-04T16,PJM,"PJM Interconnection, LLC",Hydro,1546
2024-01-04T16,PJM,"PJM Interconnection, LLC",Wind,1733
2024-01-04T17,PJM,"PJM Interconnection, LLC",Coal,18174
2024-01-04T17,PJM,"PJM Interconnection, LLC",Natural Gas,47725
2024-01-04T17,PJM,"PJM Interconnection, LLC",Nuclear,32501
2024-01-04T17,PJM,"PJM Interconnection, LLC",Petroleum,215
2024-01-04T17,PJM,"PJM Interconnection, LLC",Other,1177
2024-01-04T17,PJM,"PJM Interconnection, LLC",Solar,1848
2024-01-04T17,PJM,"PJM Interconnection, LLC",Hydro,1560
2024-01-04T17,PJM,"PJM Interconnection, LLC",Wind,1624
2024-01-04T18,PJM,"PJM Interconnection, LLC",Coal,18892
2024-01-04T18,PJM,"PJM Interconnection, LLC",Natural Gas,48339
2024-01-04T18,PJM,"PJM Interconnection, LLC",Nuclear,32506
2024-01-04T18,PJM,"PJM Interconnection, LLC",Petroleum,219
2024-01-04T18,PJM,"PJM Interconnection, LLC",Other,1142
2024-01-04T18,PJM,"PJM Interconnection, LLC",Solar,1792
2024-01-04T18,PJM,"PJM Interconnection, LLC",Hydro,1485
2024-01-04T18,PJM,"PJM Interconnection, LLC",Wind,1627
2024-01-04T19,PJM,"PJM Interconnection, LLC",Coal,18377
2024-01-04T19,PJM,"PJM Interconnection, LLC",Natural Gas,48052
2024-01-04T19,PJM,"PJM Interconnection, LLC",Nuclear,32516
2024-01-04T19,PJM,"PJM Interconnection, LLC",Petroleum,216
2024-01-04T19,PJM,"PJM Interconnection, LLC",Other,1118
2024-01-04T19,PJM,"PJM Interconnection, LLC",Solar,1823
2024-01-04T19,PJM,"PJM Interconnection, LLC",Hydro,1484
2024-01-04T19,PJM,"PJM Interconnection, LLC",Wind,1541
2024-01-04T20,PJM,"PJM Interconnection, LLC",Coal,17886
2024-01-04T20,PJM,"PJM Interconnection, LLC",Natural Gas,47788
2024-01-04T20,PJM,"PJM Interconnection, LLC",Nuclear,32509
2024-01-04T20,PJM,"PJM Interconnection, LLC",Petroleum,217
2024-01-04T20,PJM,"PJM Interconnection, LLC",Other,1081
2024-01-04T20,PJM,"PJM Interconnection, LLC",Solar,1762
2024-01-04T20,PJM,"PJM Interconnection, LLC",Hydro,1777
2024-01-04T20,PJM,"PJM Interconnection, LLC",Wind,1442
2024-01-04T21,PJM,"PJM Interconnection, LLC",Coal,17803
2024-01-04T21,PJM,"PJM Interconnection, LLC",Natural Gas,48716
2024-01-04T21,PJM,"PJM Interconnection, LLC",Nuclear,32524
2024-01-04T21,PJM,"PJM Interconnection, LLC",Petroleum,216
2024-01-04T21,PJM,"PJM Interconnection, LLC",Other,1610
2024-01-04T21,PJM,"PJM Interconnection, LLC",Solar,564
2024-01-04T21,PJM,"PJM Interconnection, LLC",Hydro,2512
2024-01-04T21,PJM,"PJM Interconnection, LLC",Wind,1334
2024-01-04T22,PJM,"PJM Interconnection, LLC",Coal,17659
2024-01-04T22,PJM,"PJM Interconnection, LLC",Natural Gas,50470
2024-01-04T22,PJM,"PJM Interconnection, LLC",Nuclear,32498
2024-01-04T22,PJM,"PJM Interconnection, LLC",Petroleum,215
2024-01-04T22,PJM,"PJM Interconnection, LLC",Other,1595
2024-01-04T22,PJM,"PJM Interconnection, LLC",Solar,16
2024-01-04T22,PJM,"PJM Interconnection, LLC",Hydro,5715
2024-01-04T22,PJM,"PJM Interconnection, LLC",Wind,1379
2024-01-04T23,PJM,"PJM Interconnection, LLC",Coal,18985
2024-01-04T23,PJM,"PJM Interconnection, LLC",Natural Gas,52157
2024-01-04T23,PJM,"PJM Interconnection, LLC",Nuclear,32505
2024-01-04T23,PJM,"PJM Interconnection, LLC",Petroleum,211
2024-01-04T23,PJM,"PJM Interconnection, LLC",Other,1530
2024-01-04T23,PJM,"PJM Interconnection, LLC",Solar,16
2024-01-04T23,PJM,"PJM Interconnection, LLC",Hydro,5733
2024-01-04T23,PJM,"PJM Interconnection, LLC",Wind,1376
2024-01-05T00,PJM,"PJM Interconnection, LLC",Coal,19453
2024-01-05T00,PJM,"PJM Interconnection, LLC",Natural Gas,52111
2024-01-05T00,PJM,"PJM Interconnection, LLC",Nuclear,32497
2024-01-05T00,PJM,"PJM Interconnection, LLC",Petroleum,213
2024-01-05T00,PJM,"PJM Interconnection, LLC",Other,1604
2024-01-05T00,PJM,"PJM Interconnection, LLC",Solar,16
2024-01-05T00,PJM,"PJM Interconnection, LLC",Hydro,5350
2024-01-05T00,PJM,"PJM Interconnection, LLC",Wind,1353
2024-01-05T01,PJM,"PJM Interconnection, LLC",Coal,19829
2024-01-05T01,PJM,"PJM Interconnection, LLC",Natural Gas,51112
2024-01-05T01,PJM,"PJM Interconnection, LLC",Nuclear,32497
2024-01-05T01,PJM,"PJM Interconnection, LLC",Petroleum,215
2024-01-05T01,PJM,"PJM Interconnection, LLC",Other,1603
2024-01-05T01,PJM,"PJM Interconnection, LLC",Solar,16
2024-01-05T01,PJM,"PJM Interconnection, LLC",Hydro,5202
2024-01-05T01,PJM,"PJM Interconnection, LLC",Wind,1450
2024-01-05T02,PJM,"PJM Interconnection, LLC",Coal,19849
